,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
0,35797.0,within a day,0.5,0.0,False,1,True,True,Cuajimalpa de Morelos,19.38283,-99.27178,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,4001.0,1,7,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
3,44616.0,within a few hours,1.0,0.79,True,16,True,True,CuauhtÃ©moc,19.41162,-99.17794,Entire home/apt,14,5.5,5.0,8.0,True,False,False,False,False,False,False,True,18000.0,1,365,331,58,8,4.59,4.57,4.7,4.86,4.75,4.98,4.47,False,12,0.44
4,817291.0,within an hour,1.0,1.0,False,2,True,True,Benito JuÃ¡rez,19.38468,-99.17708,Entire home/apt,4,1.0,2.0,2.0,True,False,True,True,True,False,False,False,740.0,2,90,314,61,1,4.85,4.95,4.8,4.9,4.95,4.63,4.78,False,1,0.51
5,56074.0,within a few hours,1.0,0.92,True,3,True,True,CuauhtÃ©moc,19.43977,-99.15605,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,650.0,2,250,354,76,15,4.88,4.95,4.92,4.97,4.93,4.74,4.79,False,2,0.54
6,822005.0,within an hour,1.0,1.0,True,1,True,True,Miguel Hidalgo,19.40243,-99.17828,Entire home/apt,6,1.0,1.0,1.0,True,False,False,True,False,False,False,False,1441.0,4,360,319,51,2,4.45,4.68,4.54,4.94,4.72,4.46,4.34,False,1,0.46
7,58955.0,within a few hours,1.0,0.36,False,1,True,True,CuauhtÃ©moc,19.42113,-99.15955,Entire home/apt,2,1.5,1.0,1.0,True,False,False,False,True,False,False,False,1797.0,3,30,1,47,5,5.0,4.98,4.87,5.0,5.0,5.0,4.91,False,1,0.36
9,67703.0,within a day,0.8,0.63,False,3,True,True,CuauhtÃ©moc,19.41152,-99.16857,Entire home/apt,4,1.0,2.0,2.0,True,False,True,True,True,False,False,False,2496.0,4,30,324,43,4,4.93,4.83,4.8,4.93,4.9,4.98,4.95,False,2,0.33
10,824016.0,a few days or more,0.38,0.0,False,6,True,True,CuauhtÃ©moc,19.40915,-99.17321,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,900.0,30,360,206,46,0,4.56,4.6,4.51,4.8,4.89,4.95,4.56,False,6,0.41
11,70644.0,within a day,1.0,1.0,True,2,True,True,CoyoacÃ¡n,19.35448,-99.16217,Entire home/apt,2,1.0,1.0,1.0,True,True,False,True,True,False,True,True,1178.0,7,180,156,113,8,4.9,4.9,4.95,4.95,4.98,4.96,4.92,False,2,0.87
12,826691.0,a few days or more,0.38,0.0,False,6,True,True,CuauhtÃ©moc,19.40915,-99.17321,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,False,True,850.0,180,365,326,18,0,4.83,4.72,4.72,5.0,4.89,4.94,4.59,False,6,0.17
13,826760.0,a few days or more,0.38,0.0,False,6,True,True,CuauhtÃ©moc,19.40915,-99.17321,Entire home/apt,4,1.0,2.0,4.0,True,False,False,False,False,False,False,False,971.0,4,370,206,17,0,4.69,4.56,4.56,5.0,4.94,4.94,4.67,False,6,0.15
14,107078.0,within an hour,1.0,0.99,True,6,True,True,Miguel Hidalgo,19.43211,-99.19327,Entire home/apt,2,1.5,1.0,1.0,True,False,False,False,False,False,True,False,3754.0,3,365,281,10,0,5.0,5.0,5.0,5.0,4.78,4.89,4.78,True,3,0.13
15,828714.0,unknown,0.0,0.0,False,1,True,True,CoyoacÃ¡n,19.34183,-99.15533,Entire home/apt,4,1.0,2.0,2.0,True,False,False,True,False,False,False,False,600.0,1,1125,233,25,0,4.75,4.96,4.88,4.96,4.96,4.96,4.87,True,1,0.34
17,165772.0,within an hour,1.0,0.99,True,6,True,True,Miguel Hidalgo,19.40826,-99.18659,Entire home/apt,16,5.0,5.0,10.0,True,False,False,True,True,False,False,True,3794.0,2,365,238,281,9,4.88,4.91,4.86,4.94,4.93,4.7,4.9,False,6,2.07
21,858277.0,within a few hours,1.0,0.0,False,3,True,True,CuauhtÃ©moc,19.41319,-99.1758,Entire home/apt,6,2.0,3.0,4.0,True,False,False,False,False,False,False,False,1897.0,2,1125,213,136,0,4.83,4.92,4.84,4.91,4.93,4.97,4.81,False,2,1.15
23,180808.0,within an hour,1.0,1.0,False,2,True,True,CuauhtÃ©moc,19.4239,-99.1689,Entire home/apt,2,1.5,1.0,1.0,True,False,False,True,True,False,False,False,1093.0,3,365,143,40,3,4.75,4.85,4.68,4.88,4.85,4.88,4.7,True,1,0.32
25,187030.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.41057,-99.1773,Entire home/apt,2,1.0,1.0,1.0,True,False,True,True,True,False,True,True,50000.0,14,365,0,99,2,4.55,4.65,4.65,4.83,4.88,4.92,4.48,False,6,0.75
27,187745.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.41057,-99.1773,Entire home/apt,3,2.0,1.0,2.0,True,False,False,True,False,False,False,False,5000.0,14,365,265,24,0,4.67,4.58,4.58,4.83,4.79,5.0,4.63,False,6,0.22
28,194937.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.41057,-99.1773,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,True,True,2000.0,3,1125,0,65,1,4.68,4.68,4.8,4.86,5.0,4.95,4.68,False,6,0.49
29,868986.0,within an hour,1.0,0.88,True,18,True,True,CuauhtÃ©moc,19.4306,-99.17074,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,True,False,998.0,2,730,349,22,4,4.91,4.95,4.91,4.91,4.91,4.95,4.82,True,10,0.19
30,198778.0,within a day,0.75,0.81,False,2,True,True,CuauhtÃ©moc,19.41554,-99.17927,Entire home/apt,4,1.0,2.0,2.0,True,True,False,False,False,False,True,False,799.0,2,365,325,171,0,4.57,4.72,4.64,4.78,4.81,4.85,4.58,False,2,1.27
32,204887.0,within a day,0.5,0.57,True,1,True,True,CuauhtÃ©moc,19.4059,-99.17548,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,1200.0,3,180,328,27,1,4.58,4.59,4.31,4.77,4.85,4.96,4.42,False,1,0.22
33,883511.0,within a few hours,1.0,0.62,True,6,True,True,CuauhtÃ©moc,19.44207,-99.14797,Entire home/apt,16,5.5,10.0,16.0,True,True,False,False,True,False,False,False,2796.0,1,90,259,217,29,4.8,4.79,4.79,4.9,4.94,4.4,4.79,False,6,1.85
34,217685.0,within a few hours,0.86,0.89,True,1,True,True,CuauhtÃ©moc,19.40491,-99.17177,Entire home/apt,2,1.0,1.0,2.0,True,True,True,True,False,False,False,False,802.0,7,1125,204,31,17,4.84,4.9,4.81,4.97,4.97,5.0,4.87,False,1,0.34
35,898633.0,within an hour,1.0,0.69,True,3,True,True,CuauhtÃ©moc,19.42063,-99.16586,Entire home/apt,2,1.0,1.0,2.0,False,False,False,False,True,False,True,True,1638.0,3,48,295,52,3,4.92,4.9,4.94,4.9,4.96,4.92,4.9,True,3,0.45
36,245507.0,within an hour,1.0,0.97,False,3,True,True,CuauhtÃ©moc,19.4236,-99.16979,Entire home/apt,3,1.0,1.0,2.0,False,False,True,True,False,False,False,False,899.0,1,90,308,309,35,4.84,4.89,4.84,4.95,4.95,4.87,4.83,True,2,2.32
37,913084.0,within an hour,1.0,1.0,True,2,True,True,Miguel Hidalgo,19.43956,-99.17263,Entire home/apt,4,1.0,2.0,3.0,True,False,False,False,True,False,False,False,810.0,2,1125,285,142,25,4.74,4.82,4.73,4.83,4.92,4.44,4.75,True,2,1.25
38,247543.0,within a few hours,1.0,0.7,False,5,True,True,CuauhtÃ©moc,19.43516,-99.13806,Entire home/apt,1,1.0,1.0,1.0,True,True,True,False,True,False,False,False,599.0,3,30,0,87,7,4.88,4.94,4.95,4.98,4.95,5.0,4.95,False,5,0.66
39,939721.0,within an hour,1.0,1.0,True,4,True,True,CuauhtÃ©moc,19.42288,-99.15488,Entire home/apt,3,1.0,1.0,1.0,True,False,False,True,False,False,True,False,1555.0,3,1125,301,468,50,4.84,4.94,4.92,4.9,4.93,4.92,4.8,False,3,4.06
41,256555.0,within an hour,1.0,0.99,True,6,True,True,Miguel Hidalgo,19.40663,-99.18653,Entire home/apt,14,4.5,4.0,10.0,True,False,False,True,True,False,False,True,3315.0,2,365,238,310,32,4.9,4.91,4.89,4.93,4.94,4.77,4.91,False,6,2.36
42,997247.0,within an hour,1.0,1.0,True,1,True,True,CuauhtÃ©moc,19.41434,-99.15857,Entire home/apt,4,1.0,2.0,2.0,True,False,False,True,True,False,True,False,1726.0,2,1125,322,404,29,4.82,4.91,4.94,4.87,4.69,4.96,4.88,True,1,3.55
43,276504.0,unknown,0.0,0.0,False,1,True,False,Iztacalco,19.38061,-99.12729,Entire home/apt,2,1.0,2.0,1.0,True,False,False,False,False,False,False,False,1997.0,7,365,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
46,1011428.0,within a day,1.0,0.83,False,1,True,True,Ãlvaro ObregÃ³n,19.34406,-99.19413,Entire home/apt,6,4.5,3.0,4.0,True,False,True,False,True,False,False,False,7001.0,7,90,260,18,2,5.0,5.0,5.0,5.0,5.0,4.94,4.71,False,1,0.16
47,287940.0,within an hour,1.0,1.0,False,10,True,True,CuauhtÃ©moc,19.41241,-99.1753,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,True,False,599.0,1,1125,316,367,46,4.59,4.67,4.64,4.85,4.86,4.96,4.71,True,10,3.31
49,323030.0,within a day,0.75,0.81,False,2,True,True,CuauhtÃ©moc,19.41368,-99.17907,Entire home/apt,3,1.0,2.0,2.0,True,False,True,False,True,False,True,False,799.0,2,1125,292,189,8,4.65,4.74,4.6,4.77,4.8,4.85,4.64,False,2,1.48
51,324769.0,within a few hours,1.0,1.0,True,1,True,True,Miguel Hidalgo,19.45906,-99.19071,Entire home/apt,6,2.0,2.0,3.0,True,False,False,True,False,True,False,False,600.0,3,1125,155,42,5,4.78,4.85,4.73,4.9,4.9,4.46,4.78,False,1,0.37
52,1022380.0,within an hour,1.0,1.0,True,11,True,True,CuauhtÃ©moc,19.43271,-99.13857,Entire home/apt,4,1.0,1.0,1.0,True,False,False,False,False,False,True,False,1358.0,1,64,0,326,37,4.83,4.89,4.87,4.83,4.89,4.88,4.81,True,7,2.84
62,1130658.0,within an hour,1.0,0.74,True,3,True,True,Benito JuÃ¡rez,19.36809,-99.17821,Entire home/apt,3,2.0,2.0,2.0,True,False,False,True,False,False,True,False,850.0,2,1125,205,26,5,4.92,4.84,4.64,4.88,4.96,4.88,4.68,False,3,0.24
63,331788.0,within a day,0.5,1.0,False,1,True,True,CuauhtÃ©moc,19.41975,-99.17341,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,True,False,1538.0,3,1125,7,337,0,4.81,4.9,4.84,4.91,4.94,4.91,4.81,True,1,2.63
65,1164876.0,within a day,1.0,1.0,True,2,True,True,CoyoacÃ¡n,19.35164,-99.15289,Entire home/apt,6,3.5,3.0,3.0,True,False,False,False,True,False,False,True,4893.0,10,21,96,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.06
70,1187817.0,a few days or more,0.38,0.0,False,6,True,True,CuauhtÃ©moc,19.40915,-99.17321,Entire home/apt,3,1.0,1.0,1.0,True,False,False,True,False,False,False,True,900.0,120,360,364,50,0,4.63,4.78,4.39,4.67,4.83,4.89,4.61,False,6,0.44
71,362583.0,within a few hours,1.0,0.95,True,3,True,True,CuauhtÃ©moc,19.43165,-99.17132,Entire home/apt,4,2.0,2.0,2.0,True,False,False,True,False,False,False,False,1598.0,2,1125,287,34,11,4.84,4.91,4.91,4.69,4.78,4.94,4.88,False,1,0.29
72,1226234.0,a few days or more,0.0,0.38,False,1,True,True,Miguel Hidalgo,19.42948,-99.19179,Entire home/apt,4,1.5,2.0,2.0,True,False,False,False,True,False,False,False,2358.0,10,45,71,23,1,4.86,4.95,4.9,5.0,4.86,5.0,4.76,False,1,0.26
73,1236668.0,within a day,0.8,0.83,False,2,True,True,CuauhtÃ©moc,19.4336,-99.13224,Entire home/apt,4,2.0,3.0,0.0,True,False,False,False,False,False,True,False,1178.0,4,1125,352,6,1,2.83,3.0,3.5,3.67,3.67,3.0,3.0,False,1,0.05
74,370092.0,within an hour,1.0,1.0,False,4,True,True,CuauhtÃ©moc,19.40213,-99.16924,Entire home/apt,4,1.0,2.0,2.0,True,True,True,True,False,False,True,True,579.0,1,22,142,392,52,4.49,4.44,4.53,4.73,4.74,4.75,4.5,False,4,3.07
77,1283294.0,within an hour,1.0,0.94,False,50,True,True,CuauhtÃ©moc,19.42801,-99.16467,Entire home/apt,4,1.0,1.0,2.0,True,False,False,True,True,False,True,False,2904.0,1,1000,80,137,9,4.86,4.88,4.93,4.92,4.92,4.9,4.83,True,46,1.29
78,1286695.0,within a day,0.8,0.64,False,1,True,True,Miguel Hidalgo,19.43514,-99.18361,Entire home/apt,2,1.0,1.0,1.0,True,False,True,True,False,False,False,False,959.0,4,1125,274,26,4,4.54,4.65,4.69,4.85,4.73,4.69,4.5,False,1,0.35
80,1288566.0,within an hour,1.0,0.99,True,6,True,True,Miguel Hidalgo,19.43179,-99.19426,Entire home/apt,2,1.5,1.0,1.0,True,False,False,False,False,False,True,False,3375.0,3,1125,281,75,26,4.89,4.93,4.78,4.92,4.85,4.96,4.65,False,3,0.94
83,395446.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.41068,-99.17732,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,2300.0,14,1125,0,20,7,4.75,4.9,4.75,4.95,5.0,5.0,4.53,False,6,0.17
89,454693.0,within a few hours,1.0,0.97,True,1,True,True,CuauhtÃ©moc,19.40836,-99.1733,Entire home/apt,2,1.5,1.0,1.0,True,False,False,True,True,False,False,False,1569.0,3,1125,231,247,17,4.89,4.93,4.94,4.93,4.88,4.96,4.86,False,1,1.99
90,1378164.0,unknown,0.0,0.86,True,1,True,True,Benito JuÃ¡rez,19.39829,-99.13817,Entire home/apt,2,1.0,1.0,1.0,False,True,True,False,False,False,False,True,420.0,20,150,109,38,3,4.58,4.69,4.17,4.83,4.67,4.67,4.42,False,1,0.77
93,1392308.0,within an hour,0.98,0.99,True,13,True,True,CuauhtÃ©moc,19.43432,-99.14581,Entire home/apt,5,2.0,2.0,3.0,True,False,False,True,False,False,False,False,1258.0,25,60,205,55,0,4.83,4.91,4.8,4.94,4.91,4.9,4.85,False,13,0.51
95,458808.0,within an hour,1.0,0.99,False,50,True,True,CuauhtÃ©moc,19.42675,-99.1613,Entire home/apt,2,1.0,1.0,2.0,True,False,False,True,False,False,True,True,759.0,1,1125,344,64,23,4.42,4.64,4.7,4.78,4.72,4.89,4.38,False,49,0.76
96,1403218.0,within a few hours,1.0,0.62,True,6,True,True,CuauhtÃ©moc,19.44324,-99.14649,Entire home/apt,16,5.5,10.0,16.0,True,False,False,False,True,False,False,False,2796.0,1,1125,277,162,0,4.83,4.78,4.75,4.94,4.97,4.47,4.79,False,6,1.5
97,1404363.0,within a few hours,1.0,0.59,False,3,True,True,Benito JuÃ¡rez,19.38015,-99.17402,Entire home/apt,2,1.0,2.0,1.0,True,False,True,True,True,False,True,False,980.0,4,1125,203,130,14,4.78,4.9,4.88,4.94,4.89,4.83,4.77,False,2,1.17
98,486913.0,within an hour,1.0,0.96,True,3,True,True,CuauhtÃ©moc,19.43898,-99.16142,Entire home/apt,2,1.0,1.0,2.0,True,False,False,True,True,False,True,True,749.0,1,365,325,31,8,4.93,5.0,4.87,4.93,4.97,4.9,4.9,False,3,0.25
99,1411454.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.41701,-99.1658,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,1700.0,3,1125,121,300,34,4.92,4.88,4.95,4.98,4.98,4.94,4.85,False,3,2.71
102,499553.0,within a few hours,1.0,0.7,False,5,True,True,CuauhtÃ©moc,19.43621,-99.13874,Entire home/apt,7,3.5,4.0,6.0,True,False,False,True,True,False,False,False,3734.0,3,30,107,24,1,4.91,4.91,4.96,5.0,4.83,4.87,4.87,False,5,0.19
103,1441365.0,within an hour,1.0,0.93,True,2,True,True,CuauhtÃ©moc,19.42029,-99.17323,Entire home/apt,4,2.5,2.0,2.0,True,False,False,True,False,False,True,False,1438.0,4,1125,329,95,12,4.77,4.79,4.78,4.92,4.97,4.87,4.74,False,2,0.89
104,1441434.0,within an hour,1.0,0.89,True,2,True,True,CuauhtÃ©moc,19.427969,-99.161293,Entire home/apt,2,1.5,1.0,1.0,True,True,True,True,False,False,True,True,1379.0,2,32,157,208,3,4.9,4.94,4.96,4.84,4.89,4.96,4.9,False,2,1.87
105,499676.0,within a few hours,1.0,0.7,False,5,True,True,CuauhtÃ©moc,19.43651,-99.13905,Entire home/apt,6,2.5,3.0,5.0,True,False,True,True,True,False,False,True,6011.0,3,21,217,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.02
106,501037.0,within an hour,1.0,0.99,True,2,True,True,CuauhtÃ©moc,19.41578,-99.17425,Entire home/apt,4,1.0,2.0,2.0,True,True,False,False,True,False,False,True,1400.0,5,95,38,89,24,4.83,4.91,4.86,4.92,4.94,4.98,4.87,True,2,0.72
107,1462549.0,within an hour,1.0,1.0,True,15,True,True,Miguel Hidalgo,19.42833,-99.17634,Entire home/apt,2,2.0,1.0,2.0,False,False,True,False,True,False,True,True,972.0,5,1125,24,79,11,4.95,4.94,4.9,4.99,4.99,4.92,4.96,True,10,0.72
111,525618.0,within an hour,1.0,0.79,True,3,True,True,CuauhtÃ©moc,19.41588,-99.15981,Entire home/apt,5,2.0,2.0,2.0,True,False,False,True,True,False,False,False,2282.0,120,365,171,26,0,4.96,4.96,5.0,5.0,4.96,5.0,4.91,False,1,0.21
112,527473.0,within an hour,1.0,0.99,True,1,True,True,CuauhtÃ©moc,19.41887,-99.17333,Entire home/apt,4,1.0,2.0,3.0,True,True,True,False,True,False,True,False,3620.0,2,90,207,264,52,4.91,4.97,4.95,4.92,4.82,4.97,4.84,False,1,2.15
113,1483498.0,within an hour,1.0,1.0,True,4,True,True,CuauhtÃ©moc,19.4144,-99.17742,Entire home/apt,4,1.5,2.0,2.0,True,False,True,False,False,False,False,False,1061.0,2,364,164,212,18,4.8,4.84,4.9,4.95,4.95,4.95,4.81,True,1,1.93
116,1547284.0,within a few hours,1.0,0.59,False,3,True,True,Benito JuÃ¡rez,19.37845,-99.17221,Entire home/apt,4,2.0,2.0,3.0,True,True,True,True,True,False,True,False,697.0,1,1125,329,49,2,4.96,4.98,4.96,5.0,4.98,4.96,4.94,False,2,0.45
117,1555819.0,within an hour,1.0,0.98,True,6,True,True,CuauhtÃ©moc,19.41709,-99.16603,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,1800.0,3,1125,133,296,35,4.86,4.88,4.89,4.97,4.97,4.9,4.84,False,3,2.68
120,1627630.0,within an hour,1.0,0.98,True,6,True,True,CuauhtÃ©moc,19.41501,-99.16565,Entire home/apt,3,1.0,1.0,2.0,True,False,False,False,False,False,True,False,1800.0,3,1125,120,280,34,4.92,4.91,4.9,4.98,4.98,4.94,4.88,False,3,2.56
123,1635595.0,within an hour,1.0,0.97,True,1,True,True,CuauhtÃ©moc,19.43149,-99.165543,Entire home/apt,4,3.0,2.0,2.0,True,False,False,True,True,False,True,False,1977.0,1,1125,11,15,15,5.0,5.0,5.0,5.0,5.0,4.93,5.0,True,1,1.64
125,583039.0,within an hour,0.98,0.99,True,13,True,True,CuauhtÃ©moc,19.43374,-99.14616,Entire home/apt,4,2.0,2.0,2.0,True,False,False,False,False,False,False,True,1518.0,2,60,194,67,14,4.72,4.7,4.78,4.73,4.67,4.82,4.72,True,13,0.56
126,1676923.0,unknown,0.0,0.0,False,2,True,True,CuauhtÃ©moc,19.41919,-99.15894,Entire home/apt,2,1.0,1.0,1.0,True,False,True,False,False,False,False,False,1957.0,2,1125,286,279,53,4.9,4.89,4.93,4.87,4.94,4.98,4.82,True,1,2.62
127,1689161.0,within a few hours,1.0,1.0,True,1,True,False,CuauhtÃ©moc,19.41147,-99.17284,Entire home/apt,3,1.0,1.0,1.0,True,False,False,False,True,False,False,False,1130.0,2,1125,228,117,12,4.78,4.85,4.81,4.89,4.89,4.95,4.72,False,1,1.09
131,609012.0,a few days or more,0.33,0.0,False,1,True,True,CuauhtÃ©moc,19.43221,-99.15708,Entire home/apt,2,1.5,1.0,2.0,True,False,False,False,False,False,True,False,1498.0,4,365,352,24,0,4.67,4.82,4.68,4.73,4.59,4.59,4.59,False,1,0.2
132,609594.0,within a few hours,1.0,0.0,False,1,True,True,Xochimilco,19.26541,-99.11365,Entire home/apt,5,1.0,3.0,4.0,True,False,False,False,False,False,False,False,600.0,21,365,295,12,0,4.67,4.67,4.17,4.83,4.67,4.42,4.42,False,1,0.13
133,610914.0,within a few hours,1.0,0.7,False,5,True,True,CuauhtÃ©moc,19.43427,-99.13832,Entire home/apt,4,1.5,2.0,3.0,True,False,False,True,True,False,False,False,4992.0,3,30,217,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.01
134,611337.0,within a few hours,1.0,0.7,False,5,True,True,CuauhtÃ©moc,19.43423,-99.13718,Entire home/apt,4,2.5,2.0,4.0,True,False,True,True,True,False,False,False,5991.0,3,30,217,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.05
135,613181.0,within an hour,1.0,1.0,True,1,True,True,CuauhtÃ©moc,19.43826,-99.1366,Entire home/apt,4,1.0,2.0,2.0,True,False,False,False,True,False,True,False,1362.0,3,365,338,180,7,4.73,4.78,4.62,4.91,4.94,4.73,4.71,True,1,1.46
136,1768385.0,within an hour,1.0,1.0,False,5,True,True,CuauhtÃ©moc,19.43432,-99.14581,Entire home/apt,6,2.0,2.0,4.0,True,False,False,True,False,False,True,False,850.0,2,1125,139,309,72,4.6,4.66,4.71,4.7,4.7,4.91,4.64,False,5,2.92
137,1797749.0,within an hour,1.0,1.0,True,2,True,True,CuauhtÃ©moc,19.41143,-99.16533,Entire home/apt,6,1.0,3.0,3.0,True,True,True,True,True,False,False,False,1519.0,2,1125,340,102,30,4.66,4.7,4.76,4.86,4.93,4.77,4.68,False,1,0.95
139,1798108.0,within a day,0.8,0.2,False,2,True,True,CuauhtÃ©moc,19.41638,-99.16868,Entire home/apt,2,1.0,2.0,2.0,True,False,False,True,True,False,False,False,1298.0,10,365,296,8,0,4.88,4.5,4.83,4.83,4.67,5.0,5.0,False,1,0.08
140,1826212.0,within an hour,1.0,0.7,False,1,True,True,Benito JuÃ¡rez,19.38089,-99.17245,Entire home/apt,4,2.0,2.0,3.0,True,False,False,False,True,False,False,True,1000.0,5,1125,325,91,2,4.81,4.91,4.9,4.93,4.98,4.88,4.84,False,1,0.85
141,628081.0,within an hour,1.0,0.97,True,2,True,True,CuauhtÃ©moc,19.41936,-99.17281,Entire home/apt,3,1.0,1.0,1.0,True,False,True,True,True,False,True,False,1569.0,3,1125,304,267,20,4.85,4.88,4.84,4.98,4.97,4.94,4.77,True,2,2.24
142,1850394.0,within an hour,1.0,1.0,True,5,True,True,CuauhtÃ©moc,19.43122,-99.15562,Entire home/apt,6,2.0,2.0,4.0,False,False,True,False,True,True,True,False,1631.0,2,90,178,273,23,4.81,4.84,4.78,4.87,4.93,4.78,4.83,False,4,2.56
143,1869809.0,a few days or more,0.0,0.67,False,1,True,True,Benito JuÃ¡rez,19.36823,-99.18607,Entire home/apt,4,1.5,2.0,4.0,True,False,True,False,True,False,False,False,800.0,8,1125,325,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.19
144,640803.0,within a few hours,1.0,0.0,False,3,True,True,Ãlvaro ObregÃ³n,19.35106,-99.19789,Entire home/apt,4,2.5,2.0,2.0,True,False,False,False,False,False,False,False,6561.0,4,21,362,22,0,5.0,5.0,4.91,4.95,5.0,5.0,4.95,False,2,0.18
145,1877286.0,within an hour,1.0,0.94,False,50,True,True,CuauhtÃ©moc,19.42804,-99.16463,Entire home/apt,4,1.0,1.0,2.0,True,False,False,True,True,False,True,False,2995.0,1,1125,82,106,11,4.69,4.79,4.91,4.94,4.94,4.88,4.68,False,46,1.01
146,642797.0,within an hour,1.0,0.67,True,9,True,True,Miguel Hidalgo,19.41499,-99.18215,Entire home/apt,8,2.5,3.0,3.0,True,False,False,True,True,False,True,False,7968.0,5,1125,320,94,4,4.9,4.89,4.84,4.98,4.94,4.83,4.72,False,1,0.79
150,1919438.0,within an hour,1.0,1.0,False,1,True,True,CuauhtÃ©moc,19.42048,-99.15678,Entire home/apt,4,1.0,1.0,2.0,True,False,False,True,True,False,False,False,1897.0,2,1125,357,223,24,4.62,4.9,4.77,4.76,4.72,4.91,4.7,True,1,2.08
155,1949644.0,within a few hours,0.9,0.67,True,3,True,True,CuauhtÃ©moc,19.41063,-99.16575,Entire home/apt,2,1.5,2.0,1.0,True,False,False,False,True,False,False,False,1100.0,2,1125,133,71,4,4.9,4.87,4.87,4.85,4.97,4.99,4.9,False,2,0.66
156,655422.0,within an hour,1.0,1.0,False,1,True,True,Venustiano Carranza,19.41417,-99.11566,Entire home/apt,10,3.0,4.0,6.0,True,False,False,True,True,False,False,False,1800.0,2,1125,343,77,4,4.48,4.57,4.5,4.76,4.74,4.59,4.52,True,1,0.63
158,691019.0,within an hour,1.0,0.87,False,3,True,True,CuauhtÃ©moc,19.43048,-99.14461,Entire home/apt,6,2.0,2.0,2.0,True,False,False,True,False,False,True,False,1278.0,14,180,222,260,6,4.75,4.77,4.7,4.81,4.91,4.92,4.75,True,3,2.14
159,1988412.0,within an hour,1.0,0.33,False,1,True,True,Benito JuÃ¡rez,19.38672,-99.15554,Entire home/apt,2,2.0,2.0,2.0,True,False,False,True,False,False,False,False,700.0,5,365,294,23,0,4.82,4.87,4.74,4.96,5.0,4.7,4.96,False,1,0.22
160,1999474.0,within a few hours,1.0,0.33,False,1,True,True,CuauhtÃ©moc,19.42064,-99.16134,Entire home/apt,4,2.0,2.0,2.0,True,False,False,True,False,False,True,False,1997.0,4,45,201,57,2,4.77,4.8,4.86,5.0,4.98,4.96,4.86,False,1,0.54
161,696031.0,within an hour,1.0,0.87,False,3,True,True,Miguel Hidalgo,19.44226,-99.18406,Entire home/apt,4,1.0,2.0,2.0,True,False,False,False,False,False,False,False,1200.0,30,660,325,146,1,4.58,4.5,4.54,4.85,4.86,4.73,4.61,False,3,1.23
162,2007564.0,unknown,0.0,1.0,False,1,True,True,Miguel Hidalgo,19.40137,-99.17173,Entire home/apt,4,1.0,2.0,2.0,True,True,False,False,False,False,True,True,699.0,3,600,229,88,0,4.88,4.87,4.84,4.85,4.83,4.85,4.85,True,1,0.83
163,696037.0,within an hour,1.0,0.87,False,3,True,True,Miguel Hidalgo,19.4418,-99.18402,Entire home/apt,6,2.0,3.0,3.0,True,False,True,False,False,False,True,False,1560.0,24,360,332,37,2,4.54,4.81,4.69,4.92,4.92,4.56,4.69,False,3,0.31
