,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
234,324827.0,unknown,0.0,0.0,False,1.0,True,False,Vargem Grande,-23.00075,-43.50841,Shared room,1,2.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Dryer"", ""Breakfast"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,412,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
592,912633.0,unknown,0.0,0.0,False,1.0,True,False,Rio Comprido,-22.92466,-43.20748,Shared room,4,1.0,1.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Breakfast"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,439,1,1125,365,1,0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,False,1,0.01
954,1789053.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94472,-43.2599,Shared room,1,1.5,1.0,5.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""TV with standard cable"", ""Body soap"", ""Cable TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Paid washer \u2013 In unit"", ""Portable fans"", ""First aid kit"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,True,True,False,True,False,60,1,1125,365,10,2,4.7,4.78,4.63,4.89,4.78,4.33,4.56,False,10,0.1
960,1789571.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.9438896,-43.2602234,Shared room,1,2.5,1.0,4.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""TV with Chromecast, Netflix, standard cable, DVD player"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Body soap"", ""Cable TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Refrigerator"", ""Ceiling fan"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Hot water kettle"", ""Paid washer \u2013 In unit"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,True,True,False,True,False,75,1,1125,365,6,2,4.5,4.6,4.8,5.0,5.0,4.4,4.6,False,10,0.06
1073,2180474.0,within a few hours,0.85,1.0,False,2.0,True,True,SÃ£o Francisco Xavier,-22.89876,-43.2418,Shared room,3,2.0,1.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Dedicated workspace"", ""Fire pit"", ""Essentials"", ""Washer"", ""Breakfast"", ""Shampoo"", ""Outdoor dining area"", ""Outdoor furniture"", ""BBQ grill"", ""Long term stays allowed"", ""TV with standard cable""]",False,False,False,True,True,False,False,False,215,1,1125,365,4,0,4.5,4.75,4.75,4.75,4.75,3.5,4.0,True,1,0.04
1095,1943837.0,within an hour,1.0,1.0,True,1.0,True,False,Copacabana,-22.98054,-43.19094,Shared room,1,1.0,1.0,2.0,"[""Bed linens"", ""Hangers"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""Refrigerator"", ""Security cameras on property"", ""Hot water"", ""Wifi"", ""Dishes and silverware"", ""Host greets you"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,True,55,1,12,24,165,34,4.88,4.94,4.96,4.98,4.96,4.94,4.89,False,1,1.88
1196,2233590.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94494,-43.26093,Shared room,1,1.5,1.0,5.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""TV"", ""Body soap"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,True,False,True,False,60,1,1125,365,2,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,False,10,0.02
1198,2233651.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94362,-43.26139,Shared room,1,1.5,1.0,5.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""TV with standard cable"", ""Body soap"", ""Cable TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Gas stove""]",True,False,True,True,True,False,True,False,60,1,1125,365,5,1,4.8,4.8,5.0,5.0,5.0,4.8,4.4,False,10,0.05
1201,2233690.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94451,-43.259,Shared room,1,1.5,1.0,5.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""48\"" TV with Chromecast, Netflix, standard cable, DVD player"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Cable TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,True,True,False,True,False,60,1,1125,365,3,2,5.0,4.67,5.0,5.0,5.0,4.67,5.0,False,10,0.03
1270,2370137.0,a few days or more,0.0,0.0,False,1.0,True,False,Centro,-22.89889,-43.18046,Shared room,2,1.0,1.0,4.0,"[""Air conditioning"", ""Washer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",False,False,False,False,False,False,False,False,286,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
1307,2377289.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.96091,-43.1756,Shared room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,928,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
1340,2386626.0,unknown,0.0,0.0,False,1.0,True,False,Santa Cruz,-22.92145,-43.6827,Shared room,6,4.0,1.0,12.0,"[""Dryer"", ""Breakfast"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",False,False,False,False,False,False,False,False,773,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
1348,2451883.0,unknown,0.0,0.0,False,3.0,True,False,HigienÃ³polis,-22.87415,-43.26147,Shared room,3,2.0,1.0,3.0,"[""Cable TV"", ""Air conditioning"", ""Dryer"", ""First aid kit"", ""Breakfast"", ""Pool"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,380,3,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,3,0.0
1355,2392479.0,unknown,0.0,0.0,False,1.0,True,False,Marechal Hermes,-22.85467,-43.36386,Shared room,6,2.0,1.0,13.0,"[""Washer"", ""TV"", ""Long term stays allowed"", ""Kitchen""]",False,False,False,False,False,False,False,False,170,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
1474,2342928.0,within a few hours,1.0,0.0,False,1.0,True,False,Centro,-22.91236,-43.18198,Shared room,1,1.0,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Paid parking off premises"", ""Hangers"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Coffee maker"", ""Refrigerator"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,300,1,1125,364,12,0,4.82,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.12
1497,2426124.0,unknown,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-23.00952,-43.29822,Shared room,2,1.0,1.0,2.0,[],False,False,False,False,False,False,False,False,700,4,10,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
1544,2440405.0,a few days or more,0.0,0.0,False,1.0,True,False,Centro,-22.90814,-43.18999,Shared room,5,1.0,1.0,5.0,"[""Air conditioning"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,45,10,1125,87,4,0,3.75,4.25,4.5,4.0,5.0,4.5,4.5,False,1,0.04
1767,2692420.0,a few days or more,0.0,0.0,False,3.0,True,False,MaracanÃ£,-22.91489,-43.23105,Shared room,1,1.0,1.0,1.0,"[""Cable TV"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,220,1,30,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.01
1842,2632907.0,a few days or more,0.0,0.0,False,2.0,True,True,MaracanÃ£,-22.91466,-43.23245,Shared room,6,1.0,1.0,1.0,"[""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]",False,False,False,False,False,False,False,False,650,5,90,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
1848,2781668.0,unknown,0.0,0.0,False,3.0,True,False,HigienÃ³polis,-22.8746,-43.26194,Shared room,5,2.0,1.0,3.0,"[""Cable TV"", ""Air conditioning"", ""First aid kit"", ""Breakfast"", ""Pool"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,440,3,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,3,0.0
1986,2994379.0,a few days or more,0.25,0.67,False,1.0,True,False,Alto da Boa Vista,-22.9653,-43.2767,Shared room,3,1.0,1.0,2.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Oven"", ""Wifi"", ""TV"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Patio or balcony"", ""Portable fans"", ""First aid kit"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,False,False,False,False,False,140,1,20,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.0
2035,2856527.0,unknown,0.0,0.0,False,1.0,True,False,Santa Teresa,-22.91859,-43.18833,Shared room,3,1.0,1.0,4.0,"[""Cable TV"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,300,6,28,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
2042,2857317.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94502,-43.25998,Shared room,1,1.5,1.0,5.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Portable fans"", ""First aid kit"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,True,False,False,False,60,1,1125,365,1,0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,False,10,0.01
2093,2950995.0,unknown,0.0,0.0,False,1.0,True,False,Catete,-22.92474,-43.17768,Shared room,1,1.0,1.0,2.0,"[""Fire extinguisher"", ""Dryer"", ""First aid kit"", ""Washer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator""]",False,False,False,False,False,False,False,False,114,8,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
2141,2884846.0,within a day,0.8,0.7,False,6.0,True,True,Botafogo,-22.95561,-43.17294,Shared room,8,2.0,1.0,7.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""Cooking basics"", ""Microwave"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,True,False,False,False,200,3,1125,358,14,0,4.64,4.54,4.23,4.92,4.92,4.69,4.69,False,6,0.15
2239,3061183.0,unknown,0.0,0.0,False,2.0,True,True,Tijuca,-22.91584,-43.22116,Shared room,4,2.0,1.0,4.0,"[""Air conditioning"", ""First aid kit"", ""Breakfast"", ""Essentials"", ""Washer"", ""Shampoo"", ""Long term stays allowed"", ""TV""]",False,False,False,False,False,False,False,False,1031,5,30,0,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
2275,3181127.0,within an hour,1.0,0.81,False,5.0,True,True,Santa Teresa,-22.915,-43.1916,Shared room,2,1.0,1.0,1.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Fast wifi \u2013 100 Mbps"", ""Room-darkening shades"", ""Host greets you"", ""Hair dryer"", ""Shampoo"", ""BBQ grill"", ""TV with standard cable"", ""Cable TV"", ""Paid parking off premises"", ""Hangers"", ""Outdoor furniture"", ""Crib"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Outdoor dining area"", ""Hot water"", ""Long term stays allowed""]",False,False,False,True,True,False,False,False,332,2,1125,360,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.23
2394,3479268.0,a few days or more,0.1,1.0,False,1.0,True,False,Centro,-22.91744,-43.17754,Shared room,4,1.0,1.0,5.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Breakfast"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,250,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
2405,3488089.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94411,-43.25917,Shared room,1,1.5,1.0,4.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""TV with Chromecast, Netflix, standard cable, DVD player"", ""Clothing storage: wardrobe"", ""Oven"", ""Wine glasses"", ""Body soap"", ""Cable TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Refrigerator"", ""Ceiling fan"", ""Wifi \u2013 18 Mbps"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Hot water kettle"", ""Paid washer \u2013 In unit"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,True,True,False,False,False,75,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,10,0.0
2425,3512169.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94499,-43.25941,Shared room,1,1.0,1.0,4.0,"[""Babysitter recommendations"", ""TV with Chromecast, Netflix, standard cable"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Body soap"", ""Cable TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Patio or balcony"", ""Hot water kettle"", ""Paid washer \u2013 In unit"", ""Portable fans"", ""Barbecue utensils"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,True,True,False,True,False,75,1,1125,365,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,10,1.0
2432,3512244.0,within an hour,1.0,0.92,False,10.0,True,True,Tijuca,-22.94283,-43.26099,Shared room,1,1.5,1.0,4.0,"[""Babysitter recommendations"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""TV with Chromecast, Netflix, standard cable, DVD player"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Body soap"", ""Cable TV"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Refrigerator"", ""Ceiling fan"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Hot water kettle"", ""Paid washer \u2013 In unit"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,True,True,False,True,False,75,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,10,0.0
2499,3571526.0,within an hour,1.0,0.87,True,2.0,True,True,Santa Teresa,-22.9163,-43.18733,Shared room,3,1.5,1.0,1.0,"[""Bed linens"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Extra pillows and blankets"", ""First aid kit"", ""Outdoor dining area"", ""Outdoor furniture"", ""Hot water"", ""Wifi"", ""BBQ grill"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,160,2,1125,365,12,6,4.83,4.92,4.75,5.0,5.0,4.83,4.83,True,2,0.13
2505,3574920.0,a few days or more,0.4,0.33,False,2.0,True,True,Santa Teresa,-22.91804,-43.17959,Shared room,2,1.0,1.0,2.0,"[""Cable TV"", ""Breakfast"", ""Essentials"", ""Washer"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,170,2,5,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
2530,3316664.0,within a few hours,0.91,0.8,False,3.0,True,False,Guaratiba,-22.97404,-43.58949,Shared room,10,2.0,1.0,4.0,"[""Babysitter recommendations"", ""Children\u2019s books and toys"", ""Single level home"", ""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Beach essentials"", ""High chair"", ""Window AC unit"", ""Window guards"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Changing table"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Wine glasses"", ""Shared indoor pool"", ""Mini fridge"", ""Clothing storage: walk-in closet"", ""Free parking on premises"", ""Cable TV"", ""Bikes"", ""Shared fenced garden or backyard"", ""Hangers"", ""Johnsons body soap"", ""Extra pillows and blankets"", ""Refrigerator"", ""Board games"", ""Ceiling fan"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Outlet covers"", ""Fire extinguisher"", ""Baby monitor"", ""Elseve conditioner"", ""First aid kit"", ""Barbecue utensils"", ""Coffee maker"", ""Breakfast"", ""Cleaning products"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Elseve shampoo"", ""Hot water"", ""Outdoor shower"", ""Dishes and silverware"", ""Rice maker"", ""Stove"", ""Long term stays allowed"", ""42\"" HDTV with Amazon Prime Video, Netflix, premium cable, standard cable""]",True,False,True,True,True,False,False,False,98,5,365,358,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,3,0.0
2642,4407521.0,unknown,0.0,0.0,False,2.0,True,True,Santa Teresa,-22.91509,-43.18252,Shared room,16,4.0,1.0,4.0,"[""Children\u2019s books and toys"", ""Keypad"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Electrolux refrigerator"", ""Toaster"", ""Smoke alarm"", ""High chair"", ""Beach essentials"", ""Kitchen"", ""Ping pong table"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Record player"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Oven"", ""DENON Bluetooth sound system"", ""Wifi"", ""BBQ grill"", ""Table corner guards"", ""Carbon monoxide alarm"", ""Freezer"", ""Pour-over coffee"", ""TV with standard cable"", ""Cable TV"", ""Bikes"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Board games"", ""Ceiling fan"", ""Game console: PS4"", ""Safe"", ""Drying rack for clothing"", ""Patio or balcony"", ""Air conditioning"", ""Fire extinguisher"", ""Portable fans"", ""First aid kit"", ""INDUSTRIAL stainless steel gas stove"", ""Barbecue utensils"", ""Coffee maker"", ""Breakfast"", ""Cleaning products"", ""Outdoor dining area"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,True,False,False,True,False,135,1,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.05
2739,4858341.0,within a few hours,1.0,0.14,False,5.0,True,False,Leme,-22.95925,-43.16994,Shared room,8,2.0,1.0,8.0,"[""Cable TV"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,55,1,1125,357,3,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,False,5,0.04
2740,4858441.0,within a few hours,1.0,0.14,False,5.0,True,False,Leme,-22.9608,-43.17165,Shared room,8,2.0,1.0,6.0,"[""Cable TV"", ""Essentials"", ""Washer"", ""Beachfront"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,55,1,1125,363,2,0,4.5,4.5,4.0,4.0,4.0,5.0,4.5,False,5,0.02
2828,4631856.0,within a day,0.8,0.7,False,6.0,True,True,Urca,-22.95336,-43.1732,Shared room,8,2.5,1.0,4.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""Keypad"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,True,False,False,False,200,5,1125,358,7,0,4.71,4.86,4.71,4.86,4.86,4.71,4.57,False,6,0.09
3009,5180969.0,within a few hours,1.0,0.75,False,5.0,True,True,Santa Teresa,-22.92251,-43.18156,Shared room,4,1.0,1.0,4.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Dryer"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,600,1,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,4,0.03
3034,5195599.0,within a day,0.8,0.7,False,6.0,True,True,Botafogo,-22.95553,-43.17272,Shared room,8,2.0,1.0,8.0,"[""Cable TV"", ""Paid parking off premises"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Dedicated workspace"", ""Iron"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Host greets you"", ""Security cameras on property"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,True,False,False,True,250,3,1125,358,4,0,4.5,4.75,4.0,5.0,5.0,5.0,4.75,False,6,0.05
